Point_ID,UTM_E,UTM_N,DATUM,ELEV,Transect_ID,Point_no,YR_Treated,Treatment_Description,FACTS_ID,Sale_Name
EMPAID_S02,525841.428,4992104.469,NAD83 Z11,1558.08,EMPAID_B-S,2,999,"CFLR Control, no harvest",,
EMPAID_S03,526155.126,4992111.586,NAD83 Z11,1642.01,EMPAID_B-S,3,999,"CFLR Control, no harvest",,
EMPAID_S04,526448.447,4992112.698,NAD83 Z11,1709.44,EMPAID_B-S,4,999,"CFLR Control, no harvest",,
EMPAID_S05,526441.659,4991811.491,NAD83 Z11,1661.51,EMPAID_B-S,5,999,"CFLR Control, no harvest",,
EMPAID_S06,526447.72,4991517.733,NAD83 Z11,1707.5,EMPAID_B-S,6,999,"CFLR Control, no harvest",,
EMPAID_S07,526454.36,4991209.713,NAD83 Z11,1681.67,EMPAID_B-S,7,999,"CFLR Control, no harvest",,
EMPAID_S08,526154.878,4990921.787,NAD83 Z11,1628,EMPAID_B-S,8,999,"CFLR Control, no harvest",,
EMPAID_S09,525854.834,4990605.773,NAD83 Z11,1655.15,EMPAID_B-S,9,999,"CFLR Control, no harvest",,
EMPAID_S10,525544.09,4990318.233,NAD83 Z11,1624.46,EMPAID_B-S,10,999,"CFLR Control, no harvest",,
EMPAID_SC01,529090,4987336,NAD83 Z11,1538.88,EMPAID_SC,1,999,PNF MIS transect,,
EMPAID_SC02,9999,9999,NAD83 Z11,1544.35,EMPAID_SC,2,999,PNF MIS transect,,
EMPAID_SC03,9999,9999,NAD83 Z11,1557.82,EMPAID_SC,3,999,PNF MIS transect,,
EMPAID_SC04,9999,9999,NAD83 Z11,1585.32,EMPAID_SC,4,999,PNF MIS transect,,
EMPAID_SC05,9999,9999,NAD83 Z11,1609.76,EMPAID_SC,5,999,PNF MIS transect,,
EMPAID_SC06,9999,9999,NAD83 Z11,1623.45,EMPAID_SC,6,999,PNF MIS transect,,
EMPAID_SC07,9999,9999,NAD83 Z11,1613.51,EMPAID_SC,7,999,PNF MIS transect,,
EMPAID_SC08,9999,9999,NAD83 Z11,1660.75,EMPAID_SC,8,999,PNF MIS transect,,
EMPAID_SC09,9999,9999,NAD83 Z11,1658.37,EMPAID_SC,9,999,PNF MIS transect,,
EMPAID_SC10,9999,9999,NAD83 Z11,1684.84,EMPAID_SC,10,999,PNF MIS transect,,
EMPAID_SF01,550085,4957604,NAD83 Z11,1315.43,EMPAID_SF,1,999,"PNF MIS transect, Untreated",,
EMPAID_SF02,9999,9999,NAD83 Z11,1350.69,EMPAID_SF,2,2016,"PNF MIS transect, Rx burn noted during visit 1 (25 May 2016), underburn completed 10 Apr 2016",1600310001,MILL CK RX- SPRING 2016 MC
EMPAID_SF03,9999,9999,NAD83 Z11,1354.14,EMPAID_SF,3,2016,"PNF MIS transect, Rx burn noted during visit 1 (25 May 2016), underburn completed 10 Apr 2016",1600310001,MILL CK RX- SPRING 2016 MC
EMPAID_SF04,9999,9999,NAD83 Z11,1376.49,EMPAID_SF,4,2013,"PNF MIS transect, Commercial thin noted in FACTS - completed date 12 Dec 2013 (units 108 and 118-150m ONLY), Pre-commercial thin completed 14 Jul 2014 (units 108 and 118-150m ONLY), Commercial thin completed 14 Feb 2016 (unit 13-150m ONLY), Haz fuels thinning completed 15 Aug 2016 (unit 13-150m ONLY), underburn completed 10 Apr 2016","1203941000, 1203941003, 1303941011, 1600310001","COTTONWOOD units 108, 118, SHINGLE HALL UNIT 13, MILL CK RX- SPRING 2016 MC"
EMPAID_SF05,9999,9999,NAD83 Z11,1405.11,EMPAID_SF,5,2013,"CFLR prescription, Blue Harv/Burn, Commercial thin reported in FACTS- completed date 14 Feb 2016 (unit 13), Haz fuels thinning completed 15 Aug 2016 (unit 13), Commercial thin completed date 12 Dec 2013 (unit 108-150m ONLY), Pre-commercial thin completed 14 Jul 2014 (unit 108-150m ONLY), underburn completed 30 Sep 2018","1303941011, 1203941000, 1304041060, 1800310001","SHINGLE HALL RESTORATION STEWARDSHIP units 13 and 226, COTTONWOOD 108, MILL CREEK RX 2018"
EMPAID_SF06,9999,9999,NAD83 Z11,1411.38,EMPAID_SF,6,2013,"PNF MIS transect, Commercial thin noted in FACTS - completed date 12 Dec 2013 (units 108 and 118-150m ONLY), Pre-commercial thin completed 14 Jul 2014 (units 108 and 118-150m ONLY), Commercial thin completed 14 Feb 2016 (unit 13-150m ONLY), Haz fuels thinning completed 15 Aug 2016 (unit 13-150m ONLY), underburn completed 10 Apr 2016 AND 30 Sep 2018","1203941000, 1203941003, 1303941011, 1600310001, 1800310001","COTTONWOOD units 108, 118, SHINGLE HALL UNIT 13, MILL CK RX- SPRING 2016 MC, MILL CREEK RX 2018"
EMPAID_SF07,9999,9999,NAD83 Z11,1414.47,EMPAID_SF,7,2013,"PNF MIS transect, Commercial thin noted in FACTS - completed date 12 Dec 2013 (units 84-150m ONLY, 116-150m ONLY, 117, 118-150m ONLY), Pre-commercial thin completed 14 Jul 2014 (units 117, 118-150m ONLY) and 1 Dec 2014 (unit 84-150m ONLY), underburn completed 10 Apr 2016 AND 30 Sep 2018","1205341000, 1203941001, 1203941002, 1203941003, 1600310001, 1800310001","COTTONWOOD units 84, 116, 117, 118, MILL CK RX- SPRING 2016 MC, MILL CREEK RX 2018"
EMPAID_SF08,9999,9999,NAD83 Z11,1402.78,EMPAID_SF,8,2013,"PNF MIS transect, Commercial thin noted in FACTS - completed date 12 Dec 2013 (units 84, 116-150m ONLY, 117, 118-150m ONLY), and 26 Aug 2015 (unit 105-150m ONLY), Pre-commercial thin completed 14 Jul 2014 (units 117, 118-150m ONLY), 1 Dec 2014 (unit 84), and 3 Aug 2016 (unit 105-150m ONLY), underburn completed 10 Apr 2016 AND 30 Sep 2018","1205341000, 1203941001, 1203941002, 1203941003, 1205441002, 1600310001, 1800310001","COTTONWOOD units 84, 116, 117, 118, 105, MILL CK RX- SPRING 2016 MC, MILL CREEK RX 2018"
EMPAID_SF09,9999,9999,NAD83 Z11,1379.33,EMPAID_SF,9,2014,"CFLR prescription, Blue Harv/Burn, Commercial thin reported in FACTS- completed date 14 Feb 2016 (unit 13), Haz fuels thinning completed 15 Aug 2016 (unit 13), 3 Aug 2014 (unit 226-150m ONLY), and 23 Jun 2017 (unit 103-150m ONLY), underburn completed 30 Sep 2018","1303941011, 1304041060, 1303941051, 1800310001","SHINGLE HALL RESTORATION STEWARDSHIP units 13, 226, 103, MILL CREEK RX 2018"
EMPAID_SF10,9999,9999,NAD83 Z11,1428.05,EMPAID_SF,10,2014,"CFLR prescription, Blue Harv/Burn, Commercial thin reported in FACTS- completed date 14 Feb 2016 (unit 13), Haz fuels thinning completed 15 Aug 2016 (unit 13) and 3 Aug 2014 (unit 226), underburn completed 30 Sep 2018","1303941011, 1304041060, 1800310001","SHINGLE HALL RESTORATION STEWARDSHIP units 13 and 226, MILL CREEK RX 2018"
EMPAID_T01,522244.778,4985515.275,NAD83 Z11,1395.33,EMPAID_B-T,1,2010,"BNF/PNF Stewardship/Biomass projects, Commercial thin noted in FACTS - completed date 9 Dec 2010 (unit 11), underburn completed 6 Oct 2014 (east, 150m ONLY) and 20 Apr 2016 (west)","0940840002, 1500210002","SUMMIT GULCH STEWARDSHIP 11, Summit East Rx 2014, Summit West Rx 2016"
EMPAID_T02,522235.925,4985216.335,NAD83 Z11,1386.61,EMPAID_B-T,2,2011,"BNF/PNF Stewardship/Biomass projects, Shelterwood Establishment Cut noted in FACTS - completed date 15 Nov 2011 (unit 17, 150m ONLY), AND 15 Dec 2010 (unit 15, 150m ONLY), underburn completed 6 Oct 2014 (east, 150m ONLY) and 20 Apr 2016 (west)","0940840006, 0940840004, 1500210002","SUMMIT GULCH STEWARDSHIP 17 and 15, Summit East Rx 2014, Summit West Rx 2016"
EMPAID_T03,522230.109,4984917.31,NAD83 Z11,1385.96,EMPAID_B-T,3,2011,"BNF/PNF Stewardship/Biomass projects, Shelterwood Establishment Cut noted in FACTS - completed date 15 Nov 2011, underburn completed 6 Oct 2014 (east, 150m ONLY) and 20 Apr 2016 (west)","0940840006, 1500210002","SUMMIT GULCH STEWARDSHIP 17, Summit East Rx 2014, Summit West Rx 2016"
EMPAID_T04,522254.072,4984621.406,NAD83 Z11,1379.93,EMPAID_B-T,4,2010,"BNF/PNF Stewardship/Biomass projects, Shelterwood Establishment Cut noted in FACTS - completed date 15 Dec 2010 (unit 15, 150m ONLY) and 15 Nov 2011 (unit 17), underburn completed 6 Oct 2014 (east, 150m ONLY) and 20 Apr 2016 (west)","0940840006, 0940840004, 1500210002","SUMMIT GULCH STEWARDSHIP 17 AND 15, Summit East Rx 2014, Summit West Rx 2016"
EMPAID_T05,521947.639,4984617.41,NAD83 Z11,1386.95,EMPAID_B-T,5,2011,"BNF/PNF Stewardship/Biomass projects, Shelterwood Establishment Cut noted in FACTS - completed date 15 Dec 2011 (unit 23, 150m ONLY) and 15 Nov 2011 (unit 17), underburn completed 20 Apr 2016 (west)","0940740002, 0940840006, 1500210002","SUMMIT GULCH STEWARDSHIP 23 AND 17, Summit West Rx 2016"
EMPAID_T06,521946.133,4984308.927,NAD83 Z11,1379.65,EMPAID_B-T,6,2011,"BNF/PNF Stewardship/Biomass projects, Shelterwood Establishment Cut noted in FACTS - completed date 15 Dec 2011 (unit 23) and 15 Nov 2011 (unit 17, 150m ONLY), underburn completed 20 Apr 2016 (west)","0940740002, 0940840006, 1500210002","SUMMIT GULCH STEWARDSHIP 23 AND 17, Summit West Rx 2016"
EMPAID_T07,521963.422,4984022.887,NAD83 Z11,1365.23,EMPAID_B-T,7,2011,"BNF/PNF Stewardship/Biomass projects, Shelterwood Establishment Cut noted in FACTS - completed date 15 Dec 2011 (unit 23), underburn completed 20 Apr 2016 (west)","0940740002, 1500210002","SUMMIT GULCH STEWARDSHIP 23, Summit West Rx 2016"
EMPAID_T08,521957.417,4983717.505,NAD83 Z11,1355.9,EMPAID_B-T,8,2011,"BNF/PNF Stewardship/Biomass projects, Commercial thin noted in FACTS - completed date 15 Dec 2011 (unit 26 and 23-150m ONLY), underburn completed 20 Apr 2016 (west)","0940740004, 0940740002, 1500210002","SUMMIT GULCH STEWARDSHIP 26 and 23, Summit West Rx 2016"
EMPAID_T09,521951.467,4983410.716,NAD83 Z11,1355.7,EMPAID_B-T,9,2011,"BNF/PNF Stewardship/Biomass projects, Commercial thin noted in FACTS - completed date 15 Dec 2011 (unit 26), underburn completed 20 Apr 2016 (west)","0940740004, 1500210002","SUMMIT GULCH STEWARDSHIP 26, Summit West Rx 2016"
EMPAID_T10,521944.925,4983106.723,NAD83 Z11,1351.91,EMPAID_B-T,10,2011,"BNF/PNF Stewardship/Biomass projects, Commercial thin noted in FACTS - completed date 15 Dec 2011 (unit 26 and 41-150m ONLY), underburn completed 20 Apr 2016 (west)","0940740004, 0940740005, 1500210002","SUMMIT GULCH STEWARDSHIP 26 and 41, Summit West Rx 2016"
EMPAID_U01,529748.468,4981608.115,NAD83 Z11,1368.67,EMPAID_B-U,1,999,"CFLR Control, no harvest",,
EMPAID_U02,529743.785,4981312.789,NAD83 Z11,1394.24,EMPAID_B-U,2,999,"CFLR Control, no harvest",,
EMPAID_U03,529447.069,4981324.191,NAD83 Z11,1425.17,EMPAID_B-U,3,999,"CFLR Control, no harvest",,
EMPAID_U04,529456.378,4981011.522,NAD83 Z11,1500.4,EMPAID_B-U,4,999,"CFLR Control, no harvest",,
EMPAID_U05,529452.592,4980722.259,NAD83 Z11,1508.64,EMPAID_B-U,5,999,"CFLR Control, no harvest",,
EMPAID_U06,529151.487,4980719.684,NAD83 Z11,1475.17,EMPAID_B-U,6,999,"CFLR Control, no harvest",,
EMPAID_U07,529157.918,4980423.72,NAD83 Z11,1476.8,EMPAID_B-U,7,999,"CFLR Control, no harvest",,
EMPAID_U08,529151.581,4980117.21,NAD83 Z11,1497.82,EMPAID_B-U,8,999,"CFLR Control, no harvest",,
EMPAID_U09,528845.155,4980120.772,NAD83 Z11,1471.44,EMPAID_B-U,9,999,"CFLR Control, no harvest",,
EMPAID_U10,528853.463,4979801.619,NAD83 Z11,1509.3,EMPAID_B-U,10,999,"CFLR Control, no harvest",,
EMPAID_V01,554948.978,4940502.404,NAD83 Z11,1599.23,EMPAID_MFW-V,1,2007,"CFLR Control, no harvest, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007",,
EMPAID_V02,554651.099,4940525.987,NAD83 Z11,1559.39,EMPAID_MFW-V,2,2007,"CFLR Control, no harvest, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007",,
EMPAID_V03,554644.669,4940220.996,NAD83 Z11,1553.44,EMPAID_MFW-V,3,2007,"CFLR Control, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007, re-burned in 26 Jul 2018 Mesa Fire",,
EMPAID_V04,554651.215,4939921.119,NAD83 Z11,1550.99,EMPAID_MFW-V,4,2007,"CFLR Control, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007, re-burned in 26 Jul 2018 Mesa Fire",,
EMPAID_V05,554951.617,4939913.678,NAD83 Z11,1594.93,EMPAID_MFW-V,5,2007,"CFLR Control, no harvest, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007",,
EMPAID_V06,555256.295,4939909.676,NAD83 Z11,1652.72,EMPAID_MFW-V,6,2007,"CFLR Control, no harvest, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007",,
EMPAID_V07,555247.948,4939607.684,NAD83 Z11,1637.9,EMPAID_MFW-V,7,2007,"CFLR Control, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007 (150m ONLY), re-burned in 26 Jul 2018 Mesa Fire (150m ONLY)",,
EMPAID_V08,554932.216,4939623.816,NAD83 Z11,1577.68,EMPAID_MFW-V,8,2007,"CFLR Control, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007, re-burned in 26 Jul 2018 Mesa Fire, harvested around pt 2018-2019-no FACTS data - field verified",,
EMPAID_V09,554651.261,4939607.951,NAD83 Z11,1548.17,EMPAID_MFW-V,9,2007,"CFLR Control, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007, re-burned in 26 Jul 2018 Mesa Fire",,
EMPAID_V10,554944.745,4939319.741,NAD83 Z11,1577.51,EMPAID_MFW-V,10,2007,"CFLR Control, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007 (150m ONLY), re-burned in 26 Jul 2018 Mesa Fire",,
EMPAID_W01,554641.424,4936902.067,NAD83 Z11,1449.93,EMPAID_MFW-W,1,2007,"CFLR Control, no harvest, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007, 2008 Sanitation Salvage-stand clear cut w/ leave trees completed 9 Sep 2008 (150m ONLY)",0812640005,Grays Cr 306C
EMPAID_W02,554949.359,4936927.617,NAD83 Z11,1480.02,EMPAID_MFW-W,2,2007,"CFLR Control, no harvest, 2007 Grays Creek fire - low-mod severity - 24k acres, 30 Aug 2007, 2008 Sanitation Salvage-stand clear cut w/ leave trees completed 9 Sep 2008 (150m ONLY)",0812640005,Grays Cr 306C
EMPAID_W03,555251.551,4936900.283,NAD83 Z11,1538.16,EMPAID_MFW-W,3,999,"CFLR Control, no harvest",,
EMPAID_W04,555552.85,4936912.284,NAD83 Z11,1595.95,EMPAID_MFW-W,4,999,"CFLR Control, no harvest",,
EMPAID_W05,555845.622,4936914.378,NAD83 Z11,1645.08,EMPAID_MFW-W,5,999,"CFLR Control, no harvest",,
EMPAID_W06,556151.944,4936912.561,NAD83 Z11,1700.87,EMPAID_MFW-W,6,999,"CFLR Control, no harvest",,
EMPAID_W07,556455.475,4936911.742,NAD83 Z11,1757.72,EMPAID_MFW-W,7,999,"CFLR Control, no harvest",,
EMPAID_W08,556755.734,4936907.899,NAD83 Z11,1861.02,EMPAID_MFW-W,8,999,"CFLR Control, no harvest",,
EMPAID_W09,556762.326,4937217.162,NAD83 Z11,1859.83,EMPAID_MFW-W,9,999,"CFLR Control, no harvest",,
EMPAID_W10,556747.866,4937529.063,NAD83 Z11,1804.48,EMPAID_MFW-W,10,999,"CFLR Control, no harvest",,
FREWIN_B01,608754.677,4776478.292,NAD83 Z10,,FREWIN_B,1,999,,,
FREWIN_B02,608491.4675,4776344.993,NAD83 Z10,,FREWIN_B,2,999,,,
FREWIN_B03,608219.1717,4776214.06,NAD83 Z10,,FREWIN_B,3,999,,,
FREWIN_B04,607952.6789,4776079.475,NAD83 Z10,,FREWIN_B,4,999,,,
FREWIN_B05,607679.371,4775949.373,NAD83 Z10,,FREWIN_B,5,999,,,
FREWIN_B06,607410.0345,4775809.031,NAD83 Z10,,FREWIN_B,6,999,,,
FREWIN_B07,607143.6135,4775679.932,NAD83 Z10,,FREWIN_B,7,999,,,
FREWIN_B08,606870.4669,4775539.063,NAD83 Z10,,FREWIN_B,8,999,,,
FREWIN_B09,606608.4856,4775408.899,NAD83 Z10,,FREWIN_B,9,999,,,
FREWIN_B10,606340.5037,4775279.329,NAD83 Z10,,FREWIN_B,10,999,,,
FREWIN_D01,608997.841,4765514.764,NAD83 Z10,,FREWIN_D,1,999,,,
FREWIN_D02,609115.4313,4765798.701,NAD83 Z10,,FREWIN_D,2,999,,,
FREWIN_D03,609248.9841,4766066.612,NAD83 Z10,,FREWIN_D,3,999,,,
FREWIN_D04,609374.6612,4766335.565,NAD83 Z10,,FREWIN_D,4,999,,,
FREWIN_D05,609495.834,4766616.521,NAD83 Z10,,FREWIN_D,5,999,,,
FREWIN_D06,609620.5078,4766884.036,NAD83 Z10,,FREWIN_D,6,999,,,
FREWIN_D07,609746.4033,4767165.575,NAD83 Z10,,FREWIN_D,7,999,,,
FREWIN_D08,609867.3556,4767437.934,NAD83 Z10,,FREWIN_D,8,999,,,
FREWIN_D09,609994.8844,4767710.508,NAD83 Z10,,FREWIN_D,9,999,,,
FREWIN_D10,610112.7011,4767981.811,NAD83 Z10,,FREWIN_D,10,999,,,
FREWIN_E01,629511.4,4732724.724,NAD83 Z10,,FREWIN_E,1,999,,,
FREWIN_E02,629812.9924,4732705.912,NAD83 Z10,,FREWIN_E,2,999,,,
FREWIN_E03,630113.3497,4732717.455,NAD83 Z10,,FREWIN_E,3,999,,,
FREWIN_E04,630406.7188,4732706.633,NAD83 Z10,,FREWIN_E,4,999,,,
FREWIN_E05,630706.3406,4732700.133,NAD83 Z10,,FREWIN_E,5,999,,,
FREWIN_E06,631011.1192,4732694.172,NAD83 Z10,,FREWIN_E,6,999,,,
FREWIN_E07,631310.3503,4732665.872,NAD83 Z10,,FREWIN_E,7,999,,,
FREWIN_E08,631609.1839,4732660.68,NAD83 Z10,,FREWIN_E,8,999,,,
FREWIN_E09,631900.6525,4732670.651,NAD83 Z10,,FREWIN_E,9,999,,,
FREWIN_E10,632205.4519,4732651.685,NAD83 Z10,,FREWIN_E,10,999,,,
FREWIN_F01,620559.7932,4776267.271,NAD83 Z10,,FREWIN_F,1,999,,,
FREWIN_F02,620258.6085,4776296.155,NAD83 Z10,,FREWIN_F,2,999,,,
FREWIN_F03,619959.2063,4776360.448,NAD83 Z10,,FREWIN_F,3,999,,,
FREWIN_F04,619668.3077,4776424.156,NAD83 Z10,,FREWIN_F,4,999,,,
FREWIN_F05,619382.9557,4776473.992,NAD83 Z10,,FREWIN_F,5,999,,,
FREWIN_F06,619086.4003,4776531.496,NAD83 Z10,,FREWIN_F,6,999,,,
FREWIN_F07,618785.3374,4776590.96,NAD83 Z10,,FREWIN_F,7,999,,,
FREWIN_F08,618495.1668,4776625.254,NAD83 Z10,,FREWIN_F,8,999,,,
FREWIN_F09,618198.2623,4776672.596,NAD83 Z10,,FREWIN_F,9,999,,,
FREWIN_F10,617904.0331,4776744.561,NAD83 Z10,,FREWIN_F,10,999,,,
FREWIN_H01,618411.5333,4739558.179,NAD83 Z10,,FREWIN_H,1,999,,,
FREWIN_H02,618118.4197,4739632.058,NAD83 Z10,,FREWIN_H,2,999,,,
FREWIN_H03,617831.2362,4739703.66,NAD83 Z10,,FREWIN_H,3,999,,,
FREWIN_H04,617531.6427,4739773.467,NAD83 Z10,,FREWIN_H,4,999,,,
FREWIN_H05,617244.4215,4739823.956,NAD83 Z10,,FREWIN_H,5,999,,,
FREWIN_H06,616957.8409,4739909.447,NAD83 Z10,,FREWIN_H,6,999,,,
FREWIN_H07,616671.2416,4739970.102,NAD83 Z10,,FREWIN_H,7,999,,,
FREWIN_H08,616375.8483,4740056.746,NAD83 Z10,,FREWIN_H,8,999,,,
FREWIN_H09,616069.4117,4740121.879,NAD83 Z10,,FREWIN_H,9,999,,,
FREWIN_H10,615790.705,4740194.457,NAD83 Z10,,FREWIN_H,10,999,,,
FREWIN_I01,629516.603,4714008.714,NAD83 Z10,,FREWIN_I,1,999,,,
FREWIN_I02,629402.0484,4714278.618,NAD83 Z10,,FREWIN_I,2,999,,,
FREWIN_I03,629289.9899,4714557.006,NAD83 Z10,,FREWIN_I,3,999,,,
FREWIN_I04,629172.3439,4714834.041,NAD83 Z10,,FREWIN_I,4,999,,,
FREWIN_I05,629064.4243,4715112.753,NAD83 Z10,,FREWIN_I,5,999,,,
FREWIN_I06,628947.2368,4715390.241,NAD83 Z10,,FREWIN_I,6,999,,,
FREWIN_I07,628828.8524,4715663.129,NAD83 Z10,,FREWIN_I,7,999,,,
FREWIN_I08,628731.8492,4715946.033,NAD83 Z10,,FREWIN_I,8,999,,,
FREWIN_I09,628608.242,4716230.625,NAD83 Z10,,FREWIN_I,9,999,,,
FREWIN_I10,628501.2471,4716497.255,NAD83 Z10,,FREWIN_I,10,999,,,
FREWIN_J01,590789.9317,4738321.225,NAD83 Z10,,FREWIN_J,1,999,,,
FREWIN_J02,591056.8117,4738444.092,NAD83 Z10,,FREWIN_J,2,999,,,
FREWIN_J03,591311.7069,4738610.265,NAD83 Z10,,FREWIN_J,3,999,,,
FREWIN_J04,591555.4025,4738781.384,NAD83 Z10,,FREWIN_J,4,999,,,
FREWIN_J05,591812.7104,4738986.163,NAD83 Z10,,FREWIN_J,5,999,,,
FREWIN_J06,592050.3031,4739144.396,NAD83 Z10,,FREWIN_J,6,999,,,
FREWIN_J07,592308.6618,4739322.226,NAD83 Z10,,FREWIN_J,7,999,,,
FREWIN_J08,592546.9675,4739506.818,NAD83 Z10,,FREWIN_J,8,999,,,
FREWIN_J09,592791.574,4739682.387,NAD83 Z10,,FREWIN_J,9,999,,,
FREWIN_J10,593033.9713,4739847.958,NAD83 Z10,,FREWIN_J,10,999,,,
FREWIN_K01,617723.959,4697340.188,NAD83 Z10,,FREWIN_K,1,999,,,
FREWIN_K02,617474.074,4697164.248,NAD83 Z10,,FREWIN_K,2,999,,,
FREWIN_K03,617228.383,4696993,NAD83 Z10,,FREWIN_K,3,999,,,
FREWIN_K04,616979.9566,4696826.637,NAD83 Z10,,FREWIN_K,4,999,,,
FREWIN_K05,616725.1945,4696660.072,NAD83 Z10,,FREWIN_K,5,999,,,
FREWIN_K06,616481.2218,4696495.72,NAD83 Z10,,FREWIN_K,6,999,,,
FREWIN_K07,616227.4684,4696334.787,NAD83 Z10,,FREWIN_K,7,999,,,
FREWIN_K08,615974.6602,4696162.734,NAD83 Z10,,FREWIN_K,8,999,,,
FREWIN_K09,615730.9543,4695979.028,NAD83 Z10,,FREWIN_K,9,999,,,
FREWIN_K10,615487.8803,4695826.36,NAD83 Z10,,FREWIN_K,10,999,,,
FREWIN_L01,607524.0537,4742927.087,NAD83 Z10,,FREWIN_L,1,999,,,
FREWIN_L02,607445.1752,4743218.592,NAD83 Z10,,FREWIN_L,2,999,,,
FREWIN_L03,607368.8936,4743508.126,NAD83 Z10,,FREWIN_L,3,999,,,
FREWIN_L04,607296.2201,4743795.599,NAD83 Z10,,FREWIN_L,4,999,,,
FREWIN_L05,607207.5109,4744085.589,NAD83 Z10,,FREWIN_L,5,999,,,
FREWIN_L06,607133.0916,4744378.666,NAD83 Z10,,FREWIN_L,6,999,,,
FREWIN_L07,607055.4284,4744670.314,NAD83 Z10,,FREWIN_L,7,999,,,
FREWIN_L08,606971.7117,4744949.842,NAD83 Z10,,FREWIN_L,8,999,,,
FREWIN_L09,606894.6967,4745248.929,NAD83 Z10,,FREWIN_L,9,999,,,
FREWIN_L10,606800.3516,4745536.408,NAD83 Z10,,FREWIN_L,10,999,,,
FREWIN_M01,611189.8308,4743021.57,NAD83 Z10,,FREWIN_M,1,999,,,
FREWIN_M02,611366.8037,4743241.854,NAD83 Z10,,FREWIN_M,2,999,,,
FREWIN_M03,611584.2007,4743460.018,NAD83 Z10,,FREWIN_M,3,999,,,
FREWIN_M04,611777.7416,4743689.335,NAD83 Z10,,FREWIN_M,4,999,,,
FREWIN_M05,611981.2566,4743915.166,NAD83 Z10,,FREWIN_M,5,999,,,
FREWIN_M06,612184.2201,4744134.366,NAD83 Z10,,FREWIN_M,6,999,,,
FREWIN_M07,612382.5689,4744363.763,NAD83 Z10,,FREWIN_M,7,999,,,
FREWIN_M08,612580.6095,4744588.232,NAD83 Z10,,FREWIN_M,8,999,,,
FREWIN_M09,612784.2714,4744806.999,NAD83 Z10,,FREWIN_M,9,999,,,
FREWIN_M10,612980.6482,4745024.657,NAD83 Z10,,FREWIN_M,10,999,,,
FREWIN_N01,604240.0361,4727688.804,NAD83 Z10,,FREWIN_N,1,999,,,
FREWIN_N02,604058.4091,4727445.163,NAD83 Z10,,FREWIN_N,2,999,,,
FREWIN_N03,603860.5691,4727215.53,NAD83 Z10,,FREWIN_N,3,999,,,
FREWIN_N04,603675.849,4726980.645,NAD83 Z10,,FREWIN_N,4,999,,,
FREWIN_N05,603492.3492,4726750.609,NAD83 Z10,,FREWIN_N,5,999,,,
FREWIN_N06,603282.5107,4726538.384,NAD83 Z10,,FREWIN_N,6,999,,,
FREWIN_N07,603092.5816,4726299.08,NAD83 Z10,,FREWIN_N,7,999,,,
FREWIN_N08,602899.7427,4726078.011,NAD83 Z10,,FREWIN_N,8,999,,,
FREWIN_N09,602674.0864,4725793.761,NAD83 Z10,,FREWIN_N,9,999,,,
FREWIN_N10,602478.125,4725557.829,NAD83 Z10,,FREWIN_N,10,999,,,
FREWIN_O01,616912.3823,4745759.98,NAD83 Z10,,FREWIN_O,1,999,,,
FREWIN_O02,616795.8616,4746046.129,NAD83 Z10,,FREWIN_O,2,999,,,
FREWIN_O03,616672.5285,4746324.358,NAD83 Z10,,FREWIN_O,3,999,,,
FREWIN_O04,616556.1022,4746591.134,NAD83 Z10,,FREWIN_O,4,999,,,
FREWIN_O05,616446.1043,4746871.959,NAD83 Z10,,FREWIN_O,5,999,,,
FREWIN_O06,616323.5889,4747138.899,NAD83 Z10,,FREWIN_O,6,999,,,
FREWIN_O07,616208.5443,4747419.982,NAD83 Z10,,FREWIN_O,7,999,,,
FREWIN_O08,616088.1182,4747693.735,NAD83 Z10,,FREWIN_O,8,999,,,
FREWIN_O09,615969.0241,4747974.587,NAD83 Z10,,FREWIN_O,9,999,,,
FREWIN_O10,615856.4407,4748244.627,NAD83 Z10,,FREWIN_O,10,999,,,
FREWIN_P01,621640.4485,4751960.423,NAD83 Z10,,FREWIN_P,1,999,,,
FREWIN_P02,621331.4177,4751929.875,NAD83 Z10,,FREWIN_P,2,999,,,
FREWIN_P03,621034.055,4751940.016,NAD83 Z10,,FREWIN_P,3,999,,,
FREWIN_P04,620735.1238,4751923.949,NAD83 Z10,,FREWIN_P,4,999,,,
FREWIN_P05,620429.2887,4751921.826,NAD83 Z10,,FREWIN_P,5,999,,,
FREWIN_P06,620129.1371,4751909.076,NAD83 Z10,,FREWIN_P,6,999,,,
FREWIN_P07,619825.7533,4751902.219,NAD83 Z10,,FREWIN_P,7,999,,,
